label,desc
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 4th IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in second least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; London,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; West Midlands,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; Yorkshire and The Humber,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: Industry/commercial/public sector; 5th IMD quintile; North East,Local authority predominately made up of rural neighbourhoods; Above average industry/commercial and public sector.; in least deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; Northern Ireland,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; Scotland,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; South East,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; Wales,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; North West,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; East Midlands,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; East of England,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
Rural; Emissions: City of London; 1st IMD quintile; South West,Local authority predominately made up of rural neighbourhoods; City of London does not have a comparable emissions profile; in most deprived quintile (20%)
